"_id","type","state","name","experience","education","location","department","requisition_id","description","category","creator_id","creation_date","updated_date","first_publish_date","last_publish_date"
"a074d284783801","Full-Time","closed","SILICON PHOTONICS DESIGN ENGINEER M/F (Permanent position)","Entry Level","Doctorate","Gent, OV","Benelux",,"<p>test</p>",,"39f87dc4c6e7","2022-01-03T13:46:10.509Z","2022-05-08T09:04:33.854Z","2022-01-03T13:46:41.362Z","2022-01-03T13:46:41.362Z"
"754345ca384301","Contract","draft","Senior Application Developer Consultant M/F","Entry Level","Bachelor's Degree","Grenoble, FR","France",,"<p>test</p>",,"39f87dc4c6e7","2022-01-03T13:49:06.447Z","2022-01-03T13:50:02.450Z","2022-01-03T13:49:51.700Z","2022-01-03T13:49:51.700Z"
"746a752fe93c01","Temps plein","closed","Biomedical expert",,,"Montreal, QC","Canada",,"<p>INTRO</p><p></p><p>JOB</p><p></p><p>PROFILE</p>",,"2828714da40d","2022-01-03T17:13:04.406Z","2022-01-03T17:34:32.133Z","2022-01-03T17:33:21.928Z","2022-01-03T17:33:21.928Z"
"03dd0f9283b801","Full-Time","closed","Tech Lead & Product Owner (F/H)","Mid Level",,"Palaiseau, FR","France",,"<p><strong>Entreprise </strong></p>\n<p>Adoc Talent Management recherche pour son client un·e Tech Lead &Product Owner F/H. Notre client est une start-up deeptech, en pleine croissance sur le marché des solutions de conception système basées sur des modèles. Cette structure innovante a ainsi développé sa technologie de rupture, une plateforme centralisée et flexible à l’attention des acteurs de l’industrie automobile et permettant d’accélérer la digitalisation des véhicules. L’équipe, fait preuve d’un grand dynamisme et repousse au quotidien les limites de l’innovation sur des enjeux techniques très poussés.</p>\n<p><strong>Poste </strong></p>\n<p>Rattaché.e au Directeur technique et au sein d’une équipe composée d’experts techniques(que vous animerez en mode agile) dédiée au développement d’outils de conception système basées sur des modèles de calculs innovants, vous serez amené·e à participer au développement et à l’enrichissement des fonctionnalités de la plateforme permettant de livrer directement chez les clients ces outils. Aussi, vous travaillerez en étroite collaboration avec le Product Manager sur la mise en place et l’exécution de la roadmap, ainsi que la coordination des prestataires avec lesquels vous serez en interaction sur la préparation des spécifications fonctionnelles, le chiffrage ainsi que la validation des choix techniques, etc. </p>\n<p>Par ailleurs, vous devrez vous assurer que l’expérience utilisateur soit à la hauteur des attentes clients. En tant que garant·e de cette activité, vous devrez prioriser les développements de la plateforme pour optimiser les livraisons et atteindre les jalons produits. Dans ce cadre, vous serez amené.e à rédiger les User Stories, notamment en y incluant les exigences relatives au design de l’UX et de l’UI. </p>\n<p>Enfin, vous vous assurerez également de la réalisation des tests fonctionnels afin de valider l’intégration de nouveaux éléments dans la plateforme interne.</p>\n<p>Le poste est à pourvoir au plus vite, en CDI, à Palaiseau (France).</p>\n<p><strong>Profil </strong></p>\n<p>Vous êtes titulaire d’un doctorat, master ou diplôme d’ingénieur avec une spécialisation en architecture de données, Informatique ou tout autre domaine connexe. Vous disposez d’au moins 5 ans d’expérience en développement web/cloud (front-end et back-end) vous ayant permis de développer une vision globale des environnements informatiques. Disposant de compétences variées en programmation, notamment en Java et JavaScript, vous pouvez vous adapter à tout type d’environnement informatique et êtes capable d’intervenir en tant que leader technique. Une compétence en gestion de projet et la maitrise des méthodes agiles sont nécessaires pour ce poste. De plus, vous connaissez les frameworks de tests fonctionnels. Enfin, une maîtrise de GitLab ou des pipelines de développement continu mais également une expertise en ingénierie dirigée par des modèles seront des atouts à votre candidature.</p>\n<p>Votre autonomie et votre fort esprit d’équipe seront des atouts indispensables au poste tout comme votre niveau d’anglais courant. Disposant de bonnes capacités relationnelles, vous saurez à la fois être à l’écoute des équipes mais aussi défendre votre point de vue quand cela est nécessaire. </p>\n<p>L’autonomie, la rigueur et l’organisation sont vos atouts qui vous permettront d’évoluer au sein d’une structure innovante et dynamique, tout comme votre polyvalence et votre pragmatisme. Le travail collaboratif en équipes pluridisciplinaires est un moteur pour vous.</p>\n<p>Votre réactivité couplée à votre force de proposition vous permettra également de résoudre des problèmes dans un environnement exigeant à la pointe de l’innovation numérique. Motivé·e à l’idée de travailler dans une équipe à taille humaine au sein d’une start-up au contact de technologies brevetées, vous souhaitez participez à la révolution numérique de l’industrie automobile. </p>\n<p>Si l’idée de rejoindre une équipe innovante avec de grandes ambitions et de fortes valeurs humaines vous motive, envoyez sans plus tarder votre candidature à Adoc Talent Management !</p>",,"5dec40f595cc","2022-01-05T07:48:30.480Z","2022-07-08T13:09:05.290Z","2022-01-05T07:49:48.832Z","2022-01-05T07:49:48.832Z"
"a10b9934dc3d01","Full-Time","published","Multi-Omics Bioinformatician H/F","Mid Level","Doctorate","Paris, FR","Ile de France",,"<p><strong>_For English version, see bellow_</strong></p>\n<p><strong>Entreprise</strong></p>\n<p>Adoc Talent Management recrute pour son client un·e Bioinformaticien.ne spécialisé.e en data&nbsp;Multi-Omics & Software Engineering Specialist H/F. Notre client est une startup qui révolutionne les approches <em>in silico</em> en support au drug discovery via la création d’un jumeau digital de la cellule, grâce à une combinaison de technologies de rupture à la croisée de l’intelligence artificielle, de l’ingénierie des systèmes et de l’analyse des données omics. Forte de collaborations avec des leaders du secteur pharmaceutique et les meilleurs laboratoires académiques du domaine, la société renforce aujourd’hui son équipe.</p>\n<p><strong>Poste</strong></p>\n<p>Rattaché·e au CTO et en étroite collaboration avec le computational biologist et les développeurs, vous prendrez en charge des projets clients et des projets de R&D internes. </p>\n<p>Après une analyse du besoin, vous proposerez le plan d’action et gérerez le projet de A à Z : identification des bases de données, récupération et processing des données (transcriptomiques, métabolomiques, épigénomiques, protéomiques…), état de l’art sur les algorithmes et choix des plus pertinents, dashboard, présentation des résultats. L’ensemble de vos travaux ont vocation à être industrialisés et transférés aux software engineers afin d’enrichir l’API.</p>\n<p>En parallèle, vous contribuerez à des programmes de recherche collaboratifs avec des laboratoires internationaux et pourrez monter de nouveaux partenariats académiques. Une partie de vos résultats pourront être valorisés à travers des publications scientifiques et conférences. </p>\n<p>Le poste, offrant une réelle autonomie dans ses missions, est à pourvoir au plus vite, en CDI, à Paris, mais peut tout à fait être envisagé en télétravail depuis une autre localisation en France ou à l’international. </p>\n<p><strong>Profil</strong></p>\n<p>Titulaire d’un doctorat en bioinformatique avec une spécialisation dans l’analyse de données omiques, vous avez développé une expertise à la pointe de l’état de l’art dans le domaine du multi-omics, du single cell sequencing et du NGS. Une expérience sur l’identification de cibles de molécules thérapeutiques ou de biomarqueurs serait un plus. </p>\n<p>D’un point de vue technique, vous maitrisez les langages Python, R et Dash, ainsi que Bash/shell. Vous avez l’habitude de travailler sur toute la chaine de la donnée : récupération, nettoyage, processing, analyse, software engineering… Vous êtes curieux·se et aimez apprendre en permanence sur des sujets techniques, notamment dans un but d’optimisation de l’efficience des pipelines. Vous maitrisez les logiciels Snakemake ou /et NextFlow et avez des connaissances en Machine Learning, web scraping et NLP. Une expérience d’outils de contrôle qualité, d’alignement, d’analyse de cellule unique ou d’analyses différentielles sont souhaitées. Vous êtes sensible à la qualité du code produit dans un but de transfert à d’autres et de mise en production.</p>\n<p>Agile, force de proposition et dynamique, votre tempérament vous permet de jouer un rôle moteur dans vos projets. Bon·ne communicant·e et appréciant le travail en équipe pluridisciplinaire, les interactions avec des experts et non-experts tant en interne qu’avec les clients sont sources de motivation pour vous. Du fait du marché mondial adressé par la société, vous maîtrisez l’anglais et idéalement le français. Afin d’être à l’aise dans un fonctionnement startup, votre autonomie, votre polyvalence, votre pragmatisme, votre sens de l’organisation et de la gestion du temps sont des atouts importants. </p>\n<p>Envoyez sans plus tarder votre candidature (CV, liste des publications, GitHub repository, motivations et attentes salariales) à Adoc Talent Management !</p>\n<p></p>\n<p></p>\n<p><strong></strong></p>\n<p><strong>Company</strong></p>\n<p>Adoc Talent Management is currently recruiting for our client a Multi-Omics&nbsp;Bioinformatician&nbsp;M / F. Our Client is a startup that disrupts in silico approaches for drug discovery by creating a digital twin of the cell. This relies on the combination of state-of-the-art artificial intelligence technologies, system engineering and &nbsp;omics data analysis. &nbsp;After setting up collaborations with leaders in the pharmaceutical sector and the best academic laboratories in the field, the company is now strengthening its team.</p>\n<p><strong>Position</strong></p>\n<p>Under supervision of the CTO and in close collaboration with the computational biologist and the developers, you will take charge of clients’ projects and internal R&D projects.</p>\n<p>After an analysis of the Customer’s need, you will suggest a road map and manage the project from A to Z : Identification of databases, data recovery and processing (transcriptomics, metabolomics, epigenomics, proteomics, etc…), state of the art on the most relevant algorithms and choices, dashboard, presentation of results. All your work is intended to be industrialized and transferred to software engineers to enrich the API.</p>\n<p>At the same time, you will contribute to collaborative research programs with international labs and set up new academic partnerships. Part of your results can be promoted through scientific publications and conferences.</p>\n<p>The position, offering real autonomy in its missions, is to be filled as soon as possible on a permanent contract, in Paris, but remote working from another location in France or internationally can be considered.</p>\n<p><strong>Requirements</strong></p>\n<p>Holder of a PhD in bioinformatics with a specialization in the analysis of -omics data, you have developed a state-of-the-art expertise in the field of multi-omics, single-cell sequencing and NGS. An experience in identifying targets for therapeutic molecules or biomarkers would be a plus.</p>\n<p>From a technical standpoint, you are proficient in Python, R and Dash languages, as well as Bash / shell. You are used to working on the entire data chain: recovery, cleaning, processing, analysis,&nbsp;software engineering&nbsp;etc. You are curious and like to constantly learn about technical subjects, with the aim of optimizing the efficiency of pipelines. You master Snakemake or / and NextFlow software and have knowledge of Machine learning, web scraping and NLP. Experience with quality control, alignment, single cell analysis or differential analysis tools is desirable. You pay attention to the quality of the code produced for transfer to others and for production.</p>\n<p>Agile, proactive, and dynamic, your mindset allows you to play a leading role in your projects. With good communication skills and appreciating multidisciplinary teamwork, interactions with experts and non-experts both internally and with clients are sources of motivation for you. Due to the global market served by the company, you are fluent in English and ideally French. In order for you to be comfortable in a Startup context, your autonomy, your versatility, your pragmatism, your sense of organization and time management are important assets.</p>\n<p>Send your application (CV, list of publications, GitHub repository, motivations, and salary expectations) to Adoc Talent Management without further delay!</p>\n<p></p>",,"5dec40f595cc","2022-01-11T16:59:29.709Z","2022-08-17T14:05:19.643Z","2022-01-11T17:03:42.383Z","2022-08-17T14:05:19.095Z"
"362c57c87b6f01","Temps plein","published","Head of quantum  H/F","Exécutif","Doctorat","France","Direction / R&D",,"<p><strong>Entreprise </strong></p>\n<p>Adoc Talent Management recrute pour son client, une start’up spécialisée dans le drug design, son.sa Head of Qauntum. Reconnue par son innovation, créée par une collaboration entre les meilleurs laboratoires français et américains du domaine, elle est à la croisée de l'informatique et la biologie. La société accompagne les laboratoires pharmaceutiques afin d’accompagner au mieux le développement de médicaments par modélisation informatique. L’équipe dynamique et à taille humaine offre un environnement de travail très stimulant, propre à l’autonomie et à la créativité. </p>\n<p><strong>Poste </strong></p>\n<p>Au sein de la société, vous aurez la responsabilité d’étudier et de réaliser le passage de l’algorithme classique à un algorithme quantique, avec une équipe pluridisciplinaire répartie sur deux sites (France et Amérique du Nord). </p>\n<p>Tout d’abord, vous devrez réaliser l’étude de faisabilité afin de transposer l’algorithme classique en algorithme quantique. Vous devrez aussi étudier les possibilités d’améliorations offertes par cette technologie. En particulier, vous serez en interaction constante avec des équipes de recherches externes et des fournisseurs de matériel. Vous devrez ensuite transposer l’algorithme classique afin qu’il puisse être implémenté dans des machines quantiques.</p>\n<p>Vous avez une solide expertise dans la mise en place et l’implémentation d’algorithmes quantiques. </p>\n<p>Le poste est à pourvoir au plus vite, en CDI, à Paris ou en Amérique du Nord.</p>\n<p><strong>Profil </strong></p>\n<p>Vous avez un doctorat dans un domaine pertinent pour le poste (algorithmique quantique) et vous avez idéalement une expérience des enjeux de projets multipartenaires. Vous avez une expérience significative et réelle dans l’implémentation d’algorithmes quantiques.</p>\n<p>Vous avez une très bonne capacité relationnelle et de résolution de problèmes complexes. Vous faites preuve de leadership pour accompagner une équipe scientifique de haut niveau et avez une bonne compréhension des enjeux techniques et économiques de la start-up. </p>\n<p>Si l’idée d’évoluer dans un environnement technique exigeant en pleine croissance, au sein d’une équipe dynamique, vous motive, envoyez-nous votre candidature sans plus tarder (CV + lettre de motivation +prétentions salariales à Adoc Talent Management).         &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </p>\n<p><strong>Our company</strong></p>\n<p>Adoc Talent Management is recruiting for its client, a start-up specializing in drug design, its “Head of Qauntum”. Our client is recognized for its innovation, created by a collaboration between the best French and American laboratories in the field, it is at the crossroads of computer science and biology. The company supports pharmaceutical laboratories in order to best support the development of drugs by computer modeling. The dynamic and human-sized team offers a very stimulating work environment, encouraging both autonomy and creativity.</p>\n<p><strong>Position<br>\n</strong>Within the company, you will be responsible for studying and carrying out the transition from the classic algorithm to a quantum algorithm, with a multidisciplinary team spread over two sites (France and North America).</p>\n<p>First, you will need to carry out the feasibility study in order to translate the classical algorithm into a quantum algorithm. You will also have to study the possibilities of improvements offered by this technology. In particular, you will be in constant interaction with external research teams and material suppliers. You will then need to transpose the classical algorithm so that it can be implemented in quantum machines.</p>\n<p>You have solid expertise in setting up and implementing quantum algorithms.</p>\n<p>The position is to be filled as soon as possible, on a permanent contract, in Paris or in North America.</p>\n<p><strong>Requirements</strong></p>\n<p>You have a doctorate in a field relevant to the position (quantum algorithms) and you ideally have experience in the challenges of multi-partner projects. You have significant and real experience implementing quantum algorithms.</p>\n<p>You have very good interpersonal skills and complex problem solving skills. You showcase a leadership to support a high-level scientific team and have a good understanding of the technical and economic challenges of the start-up.</p>\n<p>If the idea of ​​working in a fast growing technical environment, within a dynamic team, motivates you, send us your application without delay (CV + cover letter + salary expectations to Adoc Talent Management).</p>","Direction","71ef59cd3d1d","2022-01-12T14:42:07.904Z","2022-01-14T14:56:48.970Z","2022-01-12T14:49:46.124Z","2022-01-12T14:49:46.124Z"
"9ec1f871056601","Temps plein","published","Drug Discovery Director M/F","Exécutif","Doctorat","Boston, MA",,,"<p></p>\n<p><strong>Our Company</strong></p>\n<p>Adoc Talent Management is recruiting for its client, a start-up specializing in drug design, its “Director of drug discovery M/F”. Recognized for its innovation, created by a collaboration between the best French and American laboratories in the field, it is at the crossroads of computer science and biology. The company supports pharmaceutical laboratories in order to best support the development of drugs by computer modeling. The dynamic and human-sized team offers a very stimulating work environment, encouraging autonomy and creativity.</p>\n<p><strong>Position</strong></p>\n<p>Within the company, you will be responsible for managing the drug discovery portfolio with a multidisciplinary team spread over three sites (France and North America).</p>\n<p>First, you will need to implement the company's drug discovery strategy. You will have to create and manage a high-level team and will be the privileged interlocutor between all the people involved in the project (founders, management team, operational team, external partners). You will be in constant interaction with medicinal chemists internally and externally.</p>\n<p>You have a solid expertise in the management of drug discovery portfolios with if possible, at least a molecule experience brought in pre-clinical / clinical.</p>\n<p>The position is to be filled as soon as possible on a permanent contract, in Boston, MA.</p>\n<p><strong>Requirements</strong></p>\n<p>You have a doctorate in a field relevant to the position (drug discovery) and you ideally have experienced working in a challenging multi-partner projects. You have an extensive experience in managing drug discovery portfolios.</p>\n<p>You have very good interpersonal skills and complex problem-solving skills. You show leadership to support a high-level scientific team and have a good understanding of the technical and economic challenges of the start-up.</p>\n<p>If the idea of ​​working in a rapidly growing technical environment, within a dynamic team, motivates you, send us your application without delay (CV + cover letter + salary expectations to Adoc Talent Management).</p>","Autres","71ef59cd3d1d","2022-01-12T15:00:52.016Z","2022-08-11T09:53:01.319Z","2022-01-12T15:03:06.124Z","2022-01-12T15:03:06.124Z"
"7446f5c51db301","Full-Time","closed","Medior Biologist M/F (permanent contract) F/M","Associate","Bachelor's Degree","Gosselies, HT","Benelux",,"<p><strong>The company</strong></p>\n<p>Adoc Talent Management is recruiting a “Medior Biologist” for the Production Team of its client, a theranostic and genomic company specialising in precision medicine (oncology and genetic diseases). </p>\n<p>The company supports biopharma companies and academic research groups by providing a full spectrum of the latest high throughput sequencing technologies and guides healthcare professionals in their treatment decision making by providing them with its flagship solution.</p>\n<p><strong>Your Role</strong></p>\n<p>Under the responsibility of the Production Director, you will manage all patient analyses (cancer-specific biomarker tests) with partners, interpret results and consolidate them into technical reports. </p>\n<p>Your daily task will consist in:</p>\n<ul><li>     Obtaining results of sequencing (NGS) and immunohistological analysis (IHCs) from labs carrying out the analyses (external partners) from patients </li><li>     Reading histological slides</li><li>     Interpreting scientific results</li><li>     Compiling and writing analysis reports and therapeutic recommendations associated (based on the clinical decision support tool developed by the company) for the customers</li><li>     Project management and monitoring </li><li>     Ensuring the communication between the company and various stakeholders (labs, CROs, Distributors, pharmaceuticals..)</li><li>     Leading meetings, agenda, meeting minutes</li><li>     Being able to carry out a production assessment and report it (annually), </li><li>     Providing necessary technical data and FB (to sales support, product management, QA) for products improvement</li></ul>\n<p><strong>Profile</strong></p>\n<p>You have a MSc or BS degree in Biology, molecular biology, biotechnology (or related field) with a focus on oncology (knowledge in breast cancer is a strong asset). You are familiar with NGS (New generation sequencing) and IHC (immunohistochemistry) technologies. You are data-oriented and good at interpreting the results. You are fluent in English and in French.</p>\n<p>You are a team player, seeing the objectives to be reached together while being able to work on your tasks with autonomy and efficiency, you have exceptional ability to organize, prioritise and meet deadlines. You have fantastic organizational & communication skills. Your are naturally good at project management and monitoring. You have a real talent for communicating internally with your colleagues and externally with customers, and you have good interpersonal skills. You are able to work with routine activities.</p>\n<p>The company can support you and help you to grow, particularly in terms of Production tools and technical reports. </p>\n<p>The company offers a permanent contract and you will be based in Belgium (Gosselies). </p>\n<p>If you would like to join a friendly and stimulating team in a growing company to do valuable work that will help clinicians, researchers, biopharmaceutical companies and the wider community of healthcare professionals and cancer patients, please send your application (CV and cover letter) to Adoc Talent Management.</p>",,"39f87dc4c6e7","2022-01-14T11:40:51.345Z","2022-03-29T08:51:02.458Z","2022-01-14T11:41:26.407Z","2022-01-14T11:41:26.407Z"
"0d1ae2eb9a4501","Full-Time","closed","Chef de Projet développement produits connectés H/F",,,"Vernon, FR","France",,"<p><strong>Société</strong></p>\n<p>Adoc Talent Management recherche un·e-Chef de projet développement Produits Connectés H/F pour le pôle Développement de son client, leader sur le marché du petit équipement domestique. Cette équipe est chargée du développement de la gamme d’aspirateurs du groupe, de la définition des spécifications techniques jusqu’au produit final. &nbsp;</p>\n<p><strong>Poste </strong></p>\n<p>Rattaché.e au Responsable Développement Produits, votre rôle central sera d’assurer la gestion du développement des produits connectés de la gamme des robots aspirateurs en perpétuelle évolution.</p>\n<p>En tant que pilote des équipes projets, vous gérerez plusieurs projets en parallèle et serez en lien avec des interlocuteurs et experts dont vous coordonnerez l’action, en interne (pilotes de projet électronique, IT, marketing, qualité, achats, normes ...) et externes tels que les fournisseurs en Asie avec lesquels vous travaillerez en étroite collaboration pour les accompagner tout au long des processus de développement et participerez à la validation technique des nouvelles solutions mécatroniques grâce à votre expertise technique. Vous aurez la charge de la bonne animation de ces équipes en assurant un bon échange d’informations et une bonne communication entre les différents acteurs du projet.</p>\n<p>Par ailleurs, vous serez responsable de l’élaboration du cahier des charges mais également du suivi des développements jusqu’à la commercialisation des produits. Vous vous assurerez de leur conformité avec les spécifications des produits, avec le cahier des charges et les normes de sécurité et d’éco-conception. Dans ce cadre, vous aurez à définir les moyens de mener à bien le projet et serez garant des engagements en termes de Qualité, Coûts et Délais. </p>\n<p>Enfin, vous assurerez un reporting de votre activité auprès de la hiérarchie pour valider les options retenues et réaliserez une veille technologique permanente et normative dans le domaine des produits connectés et de la connectivité.</p>\n<p>Le poste, à pourvoir au plus tôt, est basé en Normandie à Vernon (27).</p>\n<p><strong>Profil</strong></p>\n<p>Vous êtes ingénieur.e ou master en électronique, mécatronique ou équivalent. Vous justifiez d’une expérience de 5 ans minimum en développement de produits, et avez notamment des connaissances concernant la culture générale de l’électronique grand public et des marchés liés aux produits idéalement connectés et/ou autonomes. Des connaissances en hardware et software, CEM et IHM sont souhaitées.</p>\n<p>Doté.e d’un excellent relationnel et de très bonnes capacités de communication, vous possédez l’âme d’un.e leader capable de fédérer des équipes pluridisciplinaires autour de vous. A l’aise dans le management de projets et d’équipes pluridisciplinaires, vous êtes capable de piloter, coordonner et accompagner les équipes dans le bon déroulement des projets, de résoudre des problèmes, et savez vous adapter aux situations et prendre les décisions adaptées. </p>\n<p>Pragmatique et réactif.ve pour résoudre efficacement des problèmes complexes, vous êtes capable de mener à bien plusieurs projets en parallèle dans le respect des QCD grâce à votre rigueur et votre sens de l’organisation. Ouvert.e et ayant le sens de l’entraide, vous êtes pédagogue et savez interagir avec des interlocuteurs multiples et internationaux. Un bon niveau d’anglais technique oral et écrit est nécessaire pour assurer des échanges réguliers avec l’Asie. De plus, une connaissance de la culture asiatique serait idéale.  Enfin, votre adaptabilité est également très marquée ce qui vous permet d’agir avec agilité et proactivité face au changement. </p>\n<p>D’un tempérament serein et autonome, les voyages à l’international et les défis ne vous font pas peur. Le travail en équipes pluridisciplinaires et multiculturelles est un moteur pour vous.</p>\n<p>Si vous souhaitez évoluer au sein de l’environnement stimulant d’un Groupe à la pointe de la technologie en matière de produits connectés, tourné vers l’innovation et l’international et favorisant le développement individuel, alors n’hésitez plus à envoyer au plus vite votre candidature à Adoc Talent Management.</p>",,"5dec40f595cc","2022-01-18T09:43:47.967Z","2022-04-11T09:27:04.863Z","2022-01-21T09:27:32.874Z","2022-01-21T09:27:32.874Z"
"d8b873ef9abc01","Full-Time","closed","Développeur·se C++ H/F (CDI)",,,"Moirans, FR","France",,"<p><strong>Entreprise</strong></p>\n<p>Adoc Talent Management recrute un·e développeur·se C++ pour son client, une startup dynamique spécialisée dans la création de logiciels intelligents (IA) destinés à la production de matériaux à haute performance. Cette deeptech a développé une technologie unique d’intelligence artificielle permettant d’analyser automatiquement tous types d’images de microscopie. Notre client accélère sa croissance en France et à l’international et est reconnu pour ses innovations et technologies de rupture. </p>\n<p><strong>Poste</strong></p>\n<p>Intégré·e à l’équipe de développement logiciel, vous participerez au développement de la bibliothèque propriétaire exploitée par la plateforme de métrologie développée par l’entreprise. Vos responsabilités vont notamment englober le développement et l’intégration des algorithmes mis au point par l’équipe recherche au sein de la bibliothèque.</p>\n<p>En contact avec les équipes recherche et application, vous pourrez intervenir au besoin sur l’optimisation des algorithmes en fonction des cahiers de charges des clients, et interviendrez sur la résolution de bugs en fonction des retours clients.</p>\n<p>Tout en respectant les bonnes pratiques de codage, vous serez en charge de la maintenance du code source, participerez à la revue du code intégré dans la bibliothèque ainsi qu’à la mise en place de l'architecture de la plateforme en accord avec l'architecture logicielle et les décisions du Tech Lead. L’écriture des tests unitaires et de la documentation des fonctionnalités implémentées feront également partie de vos attributions, pour assurer un bon suivi des projets de développement.</p>\n<p>Enfin, à travers votre veille technique et scientifique, vous contribuerez à l'enrichissement du système de benchmark interne et à la communication interne.</p>\n<p>Cette opportunité est à pourvoir proche de Grenoble dès que possible et offre la possibilité de télétravail ponctuel.</p>\n<p><strong>Profil</strong></p>\n<p>A travers votre expérience professionnelle d’au moins 5 ans en développement logiciel, notamment en contexte industriel, vous maitrisez le langage C++ (standard C++11, STL) et avez pu développer une réelle culture du développement logiciel. Vous possédez idéalement de bonnes connaissances en Python, des connaissances en traitement d'image ou apprentissage automatique ou des compétences en optimisation de performance sont un plus (parallélisation, traitement sur GPU …). Si vous ne possédez pas forcément de compétences en mathématiques, vous n’avez en revanche pas peur des chiffres et avez une réelle appétence pour l’algorithmie. Vous êtes également capable de travailler en Anglais.</p>\n<p>Au-delà de votre profil technique, vous possédez une volonté d’apprendre et de découvrir de nouvelles technologies qui vous permettront de rapidement entrer dans les nouveaux projets de l’entreprise, et de vous adapter à un environnement start-up dynamique.</p>\n<p>Si vous recherchez un environnement de travail international, ou la passion, l’esprit d’équipe, l’adaptation et l’ouverture d’esprit sont des valeurs fortes, envoyez votre candidature à Adoc Talent Management !</p>",,"7cf657076ef6","2022-01-26T14:53:28.890Z","2022-04-26T10:22:29.707Z","2022-01-26T14:54:08.385Z","2022-01-26T14:54:08.385Z"
"9c8eb3d9cd5701","Full-Time","draft","Digital Marketing Leader M/F (permanent contract) F/M","Mid Level","Master's Degree","Gosselies, BW","Benelux",,"<p><strong>The company</strong></p>\n<p>Adoc Talent Management is recruiting a “Digital Marketing leader” for the Marketing Team of its client, a dynamic and growing scale-up, a theranostic and genomic company specialising in precision oncology. The company supports clinicians, biopharma companies and academic research groups by providing a full spectrum of the latest high throughput sequencing technologies, and guides healthcare professionals in their treatment decision making by providing them with a range of comprehensive biomarker tests.</p>\n<p><strong>Your Role</strong></p>\n<p>You will develop and implement the overall digital strategy & editorial calendar as well as create all digital marketing assets for the company (two entities). You will manage various communications (on product launches and promotions, campaigns and surveys, corporate communications,...) on social media and for various audiences.</p>\n<p>You will update and develop the websites (two entities). You will manage and optimize SEO and performance measures for digital communications.</p>\n<p>These activities involve developing and maintaining an effective internal collaboration with the sales and scientific teams. You will also be in charge of external communication by dealing with communication and design agencies, journalists and the media.</p>\n<p>You can also contribute to the writing of specific external communications such as press releases, flyers, podcasts, etc. upon request and master the technical specifications.</p>\n<p><strong>Profile</strong></p>\n<p>You have an MSc (or PhD) degree in life sciences (biology, molecular biology, biotechnology) or in Marketing or Communication Sciences, and you have at least 3 to 5 years experience in digital marketing for the healthcare sector. You are perfectly fluent in English.</p>\n<p>You are excellent at designing digital strategies. You know how to organise an effective and relevant editorial calendar. You are very good at digital marketing tools (social media, Google Analytics, Google Adwords) and website maintenance and optimisation (using Wordpress and HTML). You have great project management skills with an exceptional ability to organize, prioritise and meet deadlines. You are a force of proposal and a problem-solver.</p>\n<p>You are a team player, focused on achieving goals together and able to work on your tasks independently and efficiently. You have fantastic interpersonal, presentation and communication skills.</p>\n<p>You are flexible, agile and honest. You have a strong ability to manage several projects at the same time. You are proactive, a positive and enthusiastic person.</p>\n<p>The company offers a permanent contract (CDI) and you will be based in Belgium (Gosselies). </p>\n<p>If you would like to join a friendly and stimulating team in a growing company to do valuable work that will help clinicians, researchers, biopharmaceutical companies and the wider community of healthcare professionals and cancer patients, please send your application (CV and covering letter) to Adoc Talent Management.</p>","Marketing","39f87dc4c6e7","2022-02-04T09:03:58.281Z","2022-08-29T08:57:08.508Z","2022-02-04T09:04:47.555Z","2022-02-04T09:04:47.555Z"
